# time   center_error   angle_error_deg
3.453333333333336139e-04 4.604991897940635681e-02 7.368019160402037304e-01
3.463333333333336382e-04 4.603161662817001343e-02 7.365278842816499472e-01
3.473333333333336625e-04 4.601335152983665466e-02 7.362554394381489731e-01
3.483333333333336868e-04 4.599531367421150208e-02 7.359800783027792281e-01
3.493333333333337111e-04 4.597724974155426025e-02 7.357141083634695100e-01
3.503333333333337354e-04 4.595918208360671997e-02 7.354482219219206085e-01
3.513333333333337597e-04 4.594128206372261047e-02 7.351860178044332672e-01
3.523333333333337840e-04 4.592320322990417480e-02 7.349229769147577196e-01
3.533333333333338083e-04 4.590533673763275146e-02 7.346699968616039467e-01
3.543333333333338326e-04 4.588744416832923889e-02 7.344183086655132753e-01
3.553333333333338570e-04 4.586907103657722473e-02 7.341688981573304407e-01
3.563333333333338813e-04 4.585148394107818604e-02 7.339231432708344105e-01
3.573333333333339056e-04 4.583371803164482117e-02 7.336817713393255502e-01
3.583333333333339299e-04 4.581617936491966248e-02 7.334454982074819496e-01
3.593333333333339542e-04 4.579858854413032532e-02 7.332028805263695048e-01
3.603333333333339785e-04 4.578070342540740967e-02 7.329661154753662755e-01
3.613333333333340028e-04 4.576298221945762634e-02 7.327288715276387698e-01
3.623333333333340271e-04 4.574570059776306152e-02 7.324954620363007818e-01
3.633333333333340514e-04 4.572799801826477051e-02 7.322604242804713337e-01
3.643333333333340757e-04 4.571057856082916260e-02 7.320316355812355180e-01
3.653333333333341000e-04 4.569329693913459778e-02 7.318041404209049139e-01
3.663333333333341243e-04 4.567589983344078064e-02 7.315792041598103701e-01
3.673333333333341486e-04 4.565834999084472656e-02 7.313577613075704642e-01
3.683333333333341729e-04 4.564134031534194946e-02 7.311360186542834594e-01
3.693333333333341973e-04 4.562423005700111389e-02 7.309156709760359361e-01
3.703333333333342216e-04 4.560687765479087830e-02 7.307044850517699919e-01
3.713333333333342459e-04 4.558954760432243347e-02 7.304875027844452973e-01
3.723333333333342702e-04 4.557250067591667175e-02 7.302800228697217122e-01
3.733333333333342945e-04 4.555571824312210083e-02 7.300778867720337795e-01
3.743333333333343188e-04 4.553877562284469604e-02 7.298719266189773736e-01
3.753333333333343431e-04 4.552208632230758667e-02 7.296682648428139961e-01
3.763333333333343674e-04 4.550552740693092346e-02 7.294679000478905273e-01
3.773333333333343917e-04 4.548885673284530640e-02 7.292695613432467194e-01
3.783333333333344160e-04 4.547196999192237854e-02 7.290789721703612170e-01
3.793333333333344403e-04 4.545525461435317993e-02 7.288830038389094712e-01
3.803333333333344646e-04 4.543910175561904907e-02 7.286950804713997476e-01
3.813333333333344889e-04 4.542248323559761047e-02 7.285067245660427071e-01
3.823333333333345132e-04 4.540586099028587341e-02 7.283226130546240906e-01
3.833333333333345375e-04 4.538970813155174255e-02 7.281406332553270744e-01
3.843333333333345619e-04 4.537367820739746094e-02 7.279644724621253671e-01
3.853333333333345862e-04 4.535745829343795776e-02 7.277839514878456928e-01
3.863333333333346105e-04 4.534113407135009766e-02 7.276096984217310659e-01
3.873333333333346348e-04 4.532507807016372681e-02 7.274911203482741229e-01
3.883333333333346591e-04 4.530906304717063904e-02 7.273749776098519249e-01
3.893333333333346834e-04 4.529311507940292358e-02 7.272629965388814899e-01
3.903333333333347077e-04 4.527721554040908813e-02 7.271540807640998194e-01
3.913333333333347320e-04 4.526145383715629578e-02 7.270499723474571629e-01
3.923333333333347563e-04 4.524576663970947266e-02 7.269417563217015488e-01
3.933333333333347806e-04 4.523005336523056030e-02 7.268369844775638411e-01
3.943333333333348049e-04 4.521409794688224792e-02 7.267331233715510486e-01
3.953333333333348292e-04 4.519863799214363098e-02 7.266360673162256534e-01
3.963333333333348535e-04 4.518297314643859863e-02 7.265451366232331676e-01
3.973333333333348778e-04 4.516781121492385864e-02 7.264568110399947098e-01
3.983333333333349022e-04 4.515270516276359558e-02 7.263650038265786479e-01
3.993333333333349265e-04 4.513712972402572632e-02 7.262781766437950148e-01
4.003333333333349508e-04 4.512213170528411865e-02 7.261928974966577188e-01
4.013333333333349751e-04 4.510693252086639404e-02 7.261125878028262814e-01
4.023333333333349994e-04 4.509189724922180176e-02 7.260317708884868049e-01
4.033333333333350237e-04 4.507706686854362488e-02 7.259565384244760500e-01
4.043333333333350480e-04 4.506224393844604492e-02 7.258858055754580096e-01
4.053333333333350723e-04 4.504730924963951111e-02 7.258118745895069113e-01
4.063333333333350966e-04 4.503222554922103882e-02 7.257415101265569657e-01
4.073333333333351209e-04 4.501758515834808350e-02 7.256758702366190583e-01
4.083333333333351452e-04 4.500279203057289124e-02 7.256154631696877244e-01
4.093333333333351695e-04 4.498818889260292053e-02 7.255520279903754366e-01
4.103333333333351938e-04 4.497337713837623596e-02 7.254910937446581443e-01
4.113333333333352181e-04 4.495877400040626526e-02 7.254326419644525625e-01
4.123333333333352425e-04 4.494435712695121765e-02 7.253808935535215330e-01
4.133333333333352668e-04 4.493005573749542236e-02 7.253247316865308880e-01
4.143333333333352911e-04 4.491550847887992859e-02 7.252752464696395895e-01
4.153333333333353154e-04 4.490130767226219177e-02 7.252260348357830733e-01
4.163333333333353397e-04 4.488752409815788269e-02 7.251782916180730121e-01
4.173333333333353640e-04 4.487342387437820435e-02 7.251304032197256610e-01
4.183333333333353883e-04 4.485932365059852600e-02 7.250906023141123757e-01
4.193333333333354126e-04 4.484547302126884460e-02 7.250597436580433763e-01
4.203333333333354369e-04 4.483199119567871094e-02 7.250260226459079860e-01
4.213333333333354612e-04 4.481778293848037720e-02 7.249922880632411193e-01
4.223333333333354855e-04 4.480361565947532654e-02 7.249598612910740369e-01
4.233333333333355098e-04 4.479000344872474670e-02 7.249344969613211731e-01
4.243333333333355341e-04 4.477608203887939453e-02 7.249121495165821161e-01
4.253333333333355584e-04 4.476243630051612854e-02 7.248889365222399572e-01
4.263333333333355827e-04 4.474888741970062256e-02 7.248705962489561117e-01
4.273333333333356071e-04 4.473495110869407654e-02 7.248532653356948297e-01
4.283333333333356314e-04 4.472139105200767517e-02 7.248390726331704892e-01
4.293333333333356557e-04 4.470807686448097229e-02 7.248247871942185006e-01
4.303333333333356800e-04 4.469456523656845093e-02 7.248121203501451948e-01
4.313333333333357043e-04 4.468115419149398804e-02 7.248086198728473928e-01
4.323333333333357286e-04 4.466781392693519592e-02 7.248006039689550706e-01
4.333333333333357529e-04 4.465473815798759460e-02 7.247973794144200177e-01
4.343333333333357772e-04 4.464168846607208252e-02 7.247918336287136887e-01
